AsofDate,CUSIP,SectorCode,Strategy,MarketValue,EffectiveDuration,OptionAdjustedSpread,LegalEntity,PortfolioTicker,OwnershipType,PercentWeight
2024-01-04,88033GDS6,Raspberries,New York,371656.69,0.773928,86.94234,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,88033GDS6,Raspberries,New York,371656.69,0.773928,86.94234,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2RJ02P,Pears,New York,-1914.82,0.044724,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2RJ02P,Pears,New York,-1914.82,0.044724,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,XUD_CCXSH,Apples,New York,20401.02,0,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,XUD_CCXSH,Apples,New York,20401.02,0,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRYR3W6K0,Durian,New York,1619296.47,0.091056,128.79576,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRYR3W6K0,Durian,New York,1619296.47,0.091056,128.79576,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRWK99T35,Durian,New York,1006030.11,0.280008,491.76342,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRWK99T35,Durian,New York,1006030.11,0.280008,491.76342,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXY1ZG2U6,Durian,New York,1238478.87,0.193632,342.78894,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXY1ZG2U6,Durian,New York,1238478.87,0.193632,342.78894,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2RRUM8,Durian,New York,321735.76,0.284916,0.00162,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2RRUM8,Durian,New York,321735.76,0.284916,0.00162,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXY22QQS7,Durian,New York,2176159.64,0.004392,278.22186,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXY22QQS7,Durian,New York,2176159.64,0.004392,278.22186,GGF,NILHYGCOK,Active,0.999696
2024-01-04,527298ZN2,Raspberries,New York,111349.94,3.84E-04,1564.8102,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,527298ZN2,Raspberries,New York,111349.94,3.84E-04,1564.8102,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2PXPPP,Pears,New York,2072.22,0.045,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2PXPPP,Pears,New York,2072.22,0.045,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXY1LNEK5,Raspberries,New York,57416.39,2.350992,310.87665,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXY1LNEK5,Raspberries,New York,57416.39,2.350992,310.87665,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2PXF8P,Pears,New York,17771.73,0.045,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2PXF8P,Pears,New York,17771.73,0.045,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,29450YXX7,Raspberries,New York,671813.31,0.70644,382.39398,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,29450YXX7,Raspberries,New York,671813.31,0.70644,382.39398,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRWGYETD3,Durian,New York,1014652.29,0.149436,414.42732,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRWGYETD3,Durian,New York,1014652.29,0.149436,414.42732,GGF,NILHYGCOK,Active,0.999696
2024-01-04,418751XD5,Raspberries,New York,179970.77,3.702048,254.86461,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,418751XD5,Raspberries,New York,179970.77,3.702048,254.86461,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW1RCQQ9,Durian,New York,233227.25,0.100416,387.21096,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW1RCQQ9,Durian,New York,233227.25,0.100416,387.21096,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2JVML9,Durian,New York,956103.26,1.20E-04,9.00E-05,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2JVML9,Durian,New York,956103.26,1.20E-04,9.00E-05,GGF,NILHYGCOK,Active,0.999696
2024-01-04,88632QXE3,Raspberries,New York,742883.05,1.124484,367.01865,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,88632QXE3,Raspberries,New York,742883.05,1.124484,367.01865,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2QWHXR,Pears,New York,26512.49,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2QWHXR,Pears,New York,26512.49,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRWNS8VL7,Durian,New York,363416.20,0.104712,179.36802,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRWNS8VL7,Durian,New York,363416.20,0.104712,179.36802,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRWJ3NHV4,Durian,New York,655536.36,0.101124,690.51663,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRWJ3NHV4,Durian,New York,655536.36,0.101124,690.51663,GGF,NILHYGCOK,Active,0.999696
2024-01-04,538034XZ2,Raspberries,New York,56993.37,2.907276,36.16308,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,538034XZ2,Raspberries,New York,56993.37,2.907276,36.16308,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2PXK6P,Pears,New York,1873.44,0.04596,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2PXK6P,Pears,New York,1873.44,0.04596,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2RNZ1R,Pears,New York,-113328.74,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2RNZ1R,Pears,New York,-113328.74,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,29977LXX9,Raspberries,New York,244128.80,1.178496,376.30755,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,29977LXX9,Raspberries,New York,244128.80,1.178496,376.30755,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2EX3D9,Durian,New York,1033564.61,0.064824,322.40061,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2EX3D9,Durian,New York,1033564.61,0.064824,322.40061,GGF,NILHYGCOK,Active,0.999696
2024-01-04,69553PXC4,Raspberries,New York,22022.65,2.602464,180.39438,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,69553PXC4,Raspberries,New York,22022.65,2.602464,180.39438,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2SF87P,Pears,New York,-2104.25,0.04596,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2SF87P,Pears,New York,-2104.25,0.04596,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,XEUR00002,Apples,New York,175919.16,0,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,XEUR00002,Apples,New York,175919.16,0,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2SU97R,Pears,New York,23007.72,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2SU97R,Pears,New York,23007.72,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRW8RGLX8,Durian,New York,1668104.91,0.255636,343.76157,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRW8RGLX8,Durian,New York,1668104.91,0.255636,343.76157,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRW0XT849,Durian,New York,1304506.92,0.082176,183.28176,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRW0XT849,Durian,New York,1304506.92,0.082176,183.28176,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRWLJXL52,Durian,New York,932747.79,0.12138,637.55649,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRWLJXL52,Durian,New York,932747.79,0.12138,637.55649,GGF,NILHYGCOK,Active,0.999696
2024-01-04,516806XG1,Raspberries,New York,259695.88,0.509388,363.52377,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,516806XG1,Raspberries,New York,259695.88,0.509388,363.52377,GGF,NILHYGCOK,Active,0.999696
2024-01-04,449251XS6,Dragonfruit,New York,1557931.99,1.20E-04,394.90605,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,449251XS6,Dragonfruit,New York,1557931.99,1.20E-04,394.90605,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRYKXV418,Raspberries,New York,288649.56,0.69774,364.15296,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRYKXV418,Raspberries,New York,288649.56,0.69774,364.15296,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2NSJJR,Pears,New York,-118111.88,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2NSJJR,Pears,New York,-118111.88,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2SG6DR,Pears,New York,-901523.06,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2SG6DR,Pears,New York,-901523.06,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZRWVGYWF7,Durian,New York,2004060.06,0.063168,273.66984,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZRWVGYWF7,Durian,New York,2004060.06,0.063168,273.66984,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2NSZYP,Pears,New York,-2365578.91,0.04494,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2NSZYP,Pears,New York,-2365578.91,0.04494,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,86562MDG2,Strawberries,New York,300654.42,4.852788,91.21347,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,86562MDG2,Strawberries,New York,300654.42,4.852788,91.21347,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2T00VR,Pears,New York,-604.36,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2T00VR,Pears,New York,-604.36,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,00867FXX6,Raspberries,New York,387318.12,4.32E-04,543.58092,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,00867FXX6,Raspberries,New York,387318.12,4.32E-04,543.58092,GGF,NILHYGCOK,Active,0.999696
2024-01-04,405024XZ6,Raspberries,New York,49578.52,2.385516,154.6047,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,405024XZ6,Raspberries,New York,49578.52,2.385516,154.6047,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2KGV55,Durian,New York,704279.23,0.081276,303.23169,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2KGV55,Durian,New York,704279.23,0.081276,303.23169,GGF,NILHYGCOK,Active,0.999696
2024-01-04,345397Z36,Strawberries,New York,537550.55,6.982668,182.03607,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,345397Z36,Strawberries,New York,537550.55,6.982668,182.03607,GGF,NILHYGCOK,Active,0.999696
2024-01-04,83406FXX0,Raspberries,New York,37162.20,2.615364,518.38542,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,83406FXX0,Raspberries,New York,37162.20,2.615364,518.38542,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2RX3JP,Pears,New York,-784448.62,0.045,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2RX3JP,Pears,New York,-784448.62,0.045,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW1X3HH7,Raspberries,New York,428601.09,2.08584,320.63112,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW1X3HH7,Raspberries,New York,428601.09,2.08584,320.63112,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW1HQ5X7,Oranges,New York,744172.70,6.48E-04,1037.99493,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW1HQ5X7,Oranges,New York,744172.70,6.48E-04,1037.99493,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2QKP3R,Pears,New York,24738.31,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2QKP3R,Pears,New York,24738.31,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2RJ01R,Pears,New York,25540.12,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2RJ01R,Pears,New York,25540.12,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,95081QXP9,Raspberries,New York,192322.10,1.132668,93.53439,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,95081QXP9,Raspberries,New York,192322.10,1.132668,93.53439,GGF,NILHYGCOK,Active,0.999696
2024-01-04,819047XZ7,Raspberries,New York,82550.90,3.8853,287.86698,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,819047XZ7,Raspberries,New York,82550.90,3.8853,287.86698,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2SK9SR,Pears,New York,-991488.15,0.044676,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2SK9SR,Pears,New York,-991488.15,0.044676,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW21CQ10,Durian,New York,606057.31,0.122436,1077.73992,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW21CQ10,Durian,New York,606057.31,0.122436,1077.73992,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXW2QZETP,Pears,New York,43395.09,0.04494,0,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,ZXW2QZETP,Pears,New York,43395.09,0.04494,0,GGF,NILHYGCOK,Active,0.999696
2024-01-04,30034TXX1,Raspberries,New York,424400.81,2.6436,264.1455,GGF,NILHYGCOK,Passive,0.999696
2024-01-04,30034TXX1,Raspberries,New York,424400.81,2.6436,264.1455,GGF,NILHYGCOK,Active,0.999696
2024-01-04,ZXY14EVW9,Apples,Paris,10148.47,0.092088,0,VAFGEBD,VNBTNFNMBN,Passive,1
2024-01-04,ZXY14EVW9,Apples,Paris,10148.47,0.092088,0,VAFGEBD,VNBTNFNMBN,Active,1
2024-01-04,9128286Z1,Peaches,Paris,79315693.53,5.598516,0,VAFGEBD,VNBTNFNMBN,Passive,1
2024-01-04,9128286Z1,Peaches,Paris,79315693.53,5.598516,0,VAFGEBD,VNBTNFNMBN,Active,1
2024-01-04,91282CGS4,Peaches,Paris,79216031.50,6.566652,0.76185,VAFGEBD,VNBTNFNMBN,Passive,1
2024-01-04,91282CGS4,Peaches,Paris,79216031.50,6.566652,0.76185,VAFGEBD,VNBTNFNMBN,Active,1
2024-01-04,91282CXE1,Peaches,Paris,63288508.71,7.588656,0.83205,VAFGEBD,VNBTNFNMBN,Passive,1
2024-01-04,91282CXE1,Peaches,Paris,63288508.71,7.588656,0.83205,VAFGEBD,VNBTNFNMBN,Active,1
2024-01-04,9128285M8,Peaches,Paris,57143004.92,5.32248,0,VAFGEBD,VNBTNFNMBN,Passive,1
2024-01-04,9128285M8,Peaches,Paris,57143004.92,5.32248,0,VAFGEBD,VNBTNFNMBN,Active,1
2024-01-04,ZRW7M2C57,Apples,Paris,10148.47,0.1264104,0,VAFGEBD,VNBTNFNMBN,Passive,1
2024-01-04,ZRW7M2C57,Apples,Paris,10148.47,0.1264104,0,VAFGEBD,VNBTNFNMBN,Active,1
2024-01-04,91282CDJ7,Peaches,Paris,22109389.51,8.731464,2.70792,VAFGEBD,VNBTNFNMBN,Passive,1
2024-01-04,91282CDJ7,Peaches,Paris,22109389.51,8.731464,2.70792,VAFGEBD,VNBTNFNMBN,Active,1
2024-01-04,91282CJM4,Peaches,Paris,15828286.86,7.093956,0.46116,VAFGEBD,VNBTNFNMBN,Passive,1
2024-01-04,91282CJM4,Peaches,Paris,15828286.86,7.093956,0.46116,VAFGEBD,VNBTNFNMBN,Active,1
2024-01-04,ZXW2D0WE8,Strawberries,Berlin,689412.33,2.530332,92.89683,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW2D0WE8,Strawberries,Berlin,689412.33,2.530332,92.89683,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW28XER3,Strawberries,Berlin,918573.98,2.251392,75.17556,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW28XER3,Strawberries,Berlin,918573.98,2.251392,75.17556,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW1KE338,Strawberries,Berlin,1081141.03,4.331988,124.98309,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW1KE338,Strawberries,Berlin,1081141.03,4.331988,124.98309,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRTWETCY3,Strawberries,Berlin,1584934.19,0.785064,74.01573,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRTWETCY3,Strawberries,Berlin,1584934.19,0.785064,74.01573,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXY13CJ57,Strawberries,Berlin,1280615.30,4.097676,159.82974,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXY13CJ57,Strawberries,Berlin,1280615.30,4.097676,159.82974,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW2QHT01,Strawberries,Berlin,1395149.79,5.07816,105.71229,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW2QHT01,Strawberries,Berlin,1395149.79,5.07816,105.71229,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRYQN6XX9,Strawberries,Berlin,1122659.03,4.99764,109.41066,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRYQN6XX9,Strawberries,Berlin,1122659.03,4.99764,109.41066,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW1GV0K0,Strawberries,Berlin,733527.44,4.384992,83.32623,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW1GV0K0,Strawberries,Berlin,733527.44,4.384992,83.32623,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRSKZC878,Lemons,Berlin,312694.68,1.738476,21.93345,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRSKZC878,Lemons,Berlin,312694.68,1.738476,21.93345,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRSNJ18G4,Lemons,Berlin,302671.47,2.74626,47.91483,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRSNJ18G4,Lemons,Berlin,302671.47,2.74626,47.91483,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRSM9H856,Lemons,Berlin,512510.68,0.744408,32.36904,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRSM9H856,Lemons,Berlin,512510.68,0.744408,32.36904,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW0NXCW1,Strawberries,Berlin,505080.60,2.789736,75.321,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW0NXCW1,Strawberries,Berlin,505080.60,2.789736,75.321,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRW74FZY6,Strawberries,Berlin,1529733.04,3.517956,138.89925,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRW74FZY6,Strawberries,Berlin,1529733.04,3.517956,138.89925,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRT98S7C7,Lemons,Berlin,783664.95,3.792684,26.08479,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRT98S7C7,Lemons,Berlin,783664.95,3.792684,26.08479,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRYQJWRL0,Strawberries,Berlin,1617478.94,4.928712,158.60763,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRYQJWRL0,Strawberries,Berlin,1617478.94,4.928712,158.60763,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRTR2GZ67,Strawberries,Berlin,1320187.92,2.954616,72.88074,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRTR2GZ67,Strawberries,Berlin,1320187.92,2.954616,72.88074,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW2FKTP1,Strawberries,Berlin,988306.74,5.471664,148.10832,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW2FKTP1,Strawberries,Berlin,988306.74,5.471664,148.10832,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRSYQGZG5,Lemons,Berlin,2926331.55,4.351536,0.76185,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRSYQGZG5,Lemons,Berlin,2926331.55,4.351536,0.76185,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW1ZLQX1,Strawberries,Berlin,275751.77,5.041068,97.95204,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW1ZLQX1,Strawberries,Berlin,275751.77,5.041068,97.95204,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW1NGRH3,Lemons,Berlin,378017.21,3.466236,65.80944,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW1NGRH3,Lemons,Berlin,378017.21,3.466236,65.80944,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXY0EJHQ8,Strawberries,Berlin,1338522.37,1.1802,40.97277,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXY0EJHQ8,Strawberries,Berlin,1338522.37,1.1802,40.97277,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRSC7GKU3,Lemons,Berlin,105251.30,3.15726,32.84523,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRSC7GKU3,Lemons,Berlin,105251.30,3.15726,32.84523,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW2ZX7Y2,Strawberries,Berlin,606708.22,4.408848,98.65683,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW2ZX7Y2,Strawberries,Berlin,606708.22,4.408848,98.65683,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,XUD_CCXSH,Apples,Berlin,-1330914.11,0,0,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,XUD_CCXSH,Apples,Berlin,-1330914.11,0,0,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRYMJ4VH5,Strawberries,Berlin,1216997.97,4.848564,87.8184,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRYMJ4VH5,Strawberries,Berlin,1216997.97,4.848564,87.8184,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRSRN1GU0,Lemons,Berlin,477263.23,1.877904,63.80379,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRSRN1GU0,Lemons,Berlin,477263.23,1.877904,63.80379,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRTUN2YG1,Strawberries,Berlin,2120780.58,0.542748,136.3878,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRTUN2YG1,Strawberries,Berlin,2120780.58,0.542748,136.3878,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRT8PGK23,Lemons,Berlin,394296.75,3.993768,54.78219,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRT8PGK23,Lemons,Berlin,394296.75,3.993768,54.78219,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRSP7GNT4,Lemons,Berlin,713117.91,1.79808,64.23309,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRSP7GNT4,Lemons,Berlin,713117.91,1.79808,64.23309,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW2QNQN1,Strawberries,Berlin,987528.48,3.677184,110.54817,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW2QNQN1,Strawberries,Berlin,987528.48,3.677184,110.54817,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRT8NZ6M5,Lemons,Berlin,965900.81,5.391528,0,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRT8NZ6M5,Lemons,Berlin,965900.81,5.391528,0,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRSJZ6JX1,Lemons,Berlin,1245599.72,1.49688,1.23273,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRSJZ6JX1,Lemons,Berlin,1245599.72,1.49688,1.23273,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW0QVZ64,Strawberries,Berlin,981298.53,3.999684,141.35598,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW0QVZ64,Strawberries,Berlin,981298.53,3.999684,141.35598,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRYNK8H88,Strawberries,Berlin,819662.00,4.923024,87.61563,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRYNK8H88,Strawberries,Berlin,819662.00,4.923024,87.61563,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW2CTCV0,Strawberries,Berlin,1075284.74,2.514312,79.17966,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW2CTCV0,Strawberries,Berlin,1075284.74,2.514312,79.17966,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW290Y84,Lemons,Berlin,615018.86,4.328292,61.39494,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW290Y84,Lemons,Berlin,615018.86,4.328292,61.39494,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW20L5L0,Strawberries,Berlin,724222.99,1.755648,86.67567,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW20L5L0,Strawberries,Berlin,724222.99,1.755648,86.67567,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRTX82QT3,Strawberries,Berlin,1578153.39,0.853212,69.67512,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRTX82QT3,Strawberries,Berlin,1578153.39,0.853212,69.67512,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRW1JSUZ1,Strawberries,Berlin,1149068.16,1.287048,78.59025,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRW1JSUZ1,Strawberries,Berlin,1149068.16,1.287048,78.59025,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW269ZE4,Strawberries,Berlin,1385338.31,4.114404,86.67099,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW269ZE4,Strawberries,Berlin,1385338.31,4.114404,86.67099,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRT19DRH3,Lemons,Berlin,890673.85,4.938384,25.83018,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRT19DRH3,Lemons,Berlin,890673.85,4.938384,25.83018,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRYM6MM63,Strawberries,Berlin,3019485.60,2.860704,83.5614,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRYM6MM63,Strawberries,Berlin,3019485.60,2.860704,83.5614,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXW1PKD61,Lemons,Berlin,566047.35,3.53208,97.74639,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXW1PKD61,Lemons,Berlin,566047.35,3.53208,97.74639,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZRTJVRFX6,Lemons,Berlin,483936.92,4.855968,29.47905,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZRTJVRFX6,Lemons,Berlin,483936.92,4.855968,29.47905,GEA_AU,NEAAUIGBN,Active,1
2024-01-04,ZXY19SW10,Strawberries,Berlin,1173963.28,4.19922,224.07039,GEA_AU,NEAAUIGBN,Passive,1
2024-01-04,ZXY19SW10,Strawberries,Berlin,1173963.28,4.19922,224.07039,GEA_AU,NEAAUIGBN,Active,1
